eruptionID,year,waiting_min,dur
28372,1971,46.0,1.25
28373,1971,70.0,4.25
28374,1971,57.0,2.5
28375,1971,71.0,4.25
28376,1971,68.0,4.25
28377,1971,71.0,4.0
28378,1971,74.0,4.0
28379,1971,49.0,1.75
28380,1971,71.0,4.25
28381,1971,56.0,3.5
28403,1971,64.0,4.0
28404,1971,75.0,4.75
28405,1971,78.0,4.5
28406,1971,66.0,4.0
28407,1971,69.0,4.5
28408,1971,75.0,3.75
28409,1971,49.0,1.75
28410,1971,73.0,4.25
28411,1971,50.0,2.0
28412,1971,80.0,4.0
28413,1971,46.0,2.75
28426,1971,48.0,2.0
28427,1971,72.0,3.5
28428,1971,71.0,3.5
28429,1971,51.0,2.0
28430,1971,82.0,4.5
28431,1971,57.0,1.75
28432,1971,69.0,3.75
28433,1971,57.0,2.0
28434,1971,86.0,4.25
28435,1971,42.0,1.75
28436,1971,76.0,4.5
28449,1971,51.0,2.25
28450,1971,76.0,4.0
28451,1971,63.0,4.0
28452,1971,71.0,3.75
28453,1971,65.0,3.75
28454,1971,70.0,4.0
28455,1971,65.0,3.5
28456,1971,77.0,4.0
28457,1971,63.0,4.0
28458,1971,73.0,3.5
28479,1971,76.0,3.5
28480,1971,44.0,2.5
28481,1971,90.0,4.5
28482,1971,49.0,2.0
28483,1971,83.0,4.25
28484,1971,51.0,2.0
28485,1971,74.0,4.25
28486,1971,42.0,1.5
28487,1971,81.0,4.0
28488,1971,54.0,1.75
28489,1971,72.0,4.75
28490,1971,47.0,1.5
28503,1971,71.0,3.5
28504,1971,52.0,2.5
28505,1971,72.0,4.25
28506,1971,68.0,3.5
28507,1971,46.0,1.75
28508,1971,73.0,4.0
28509,1971,73.0,4.0
28510,1971,68.0,4.0
28511,1971,52.0,2.25
28512,1971,74.0,4.25
28513,1971,58.0,1.75
28524,1971,40.0,1.75
28525,1971,80.0,3.25
28526,1971,48.0,2.0
28527,1971,73.0,4.25
28528,1971,56.0,2.0
28529,1971,74.0,4.25
28530,1971,45.0,2.25
28531,1971,88.0,4.25
28532,1971,42.0,2.0
28533,1971,81.0,4.25
28534,1971,39.0,2.0
28535,1971,79.0,4.5
28558,1971,52.0,2.0
28559,1971,79.0,4.25
28560,1971,42.0,1.75
28561,1971,70.0,4.0
28562,1971,58.0,2.0
28563,1971,70.0,4.25
28564,1971,76.0,3.75
28565,1971,74.0,4.25
28566,1971,40.0,1.75
28567,1971,81.0,4.0
28568,1971,54.0,2.0
28569,1971,76.0,4.25
28591,1971,70.0,4.0
28592,1971,53.0,2.75
28593,1971,70.0,4.0
28594,1971,51.0,2.25
28595,1971,68.0,4.0
28596,1971,67.0,3.75
28597,1971,66.0,3.5
28598,1971,75.0,3.5
28599,1971,68.0,4.0
28600,1971,48.0,2.0
28601,1971,80.0,4.25
28611,1971,69.0,3.5
28612,1971,60.0,4.0
28613,1971,69.0,3.5
28614,1971,80.0,4.0
28615,1971,60.0,4.0
28616,1971,77.0,4.25
28617,1971,43.0,1.75
28618,1971,74.0,4.25
28619,1971,68.0,3.0
28620,1971,73.0,4.0
28621,1971,50.0,2.0
28643,1971,69.0,4.0
28644,1971,66.0,3.25
28645,1971,73.0,3.75
28646,1971,48.0,1.75
28647,1971,76.0,4.0
28648,1971,55.0,2.25
28649,1971,80.0,4.25
28650,1971,50.0,1.5
28651,1971,77.0,4.25
28652,1971,43.0,1.75
28653,1971,72.0,3.5
28654,1971,50.0,1.75
28670,1971,83.0,4.0
28671,1971,39.0,1.75
28672,1971,81.0,4.25
28673,1971,40.0,1.5
28674,1971,75.0,4.25
28675,1971,46.0,1.75
28676,1971,78.0,4.0
28677,1971,47.0,1.75
28678,1971,80.0,4.25
28679,1971,45.0,1.75
28680,1971,80.0,4.5
28681,1971,47.0,2.0
28701,1971,78.0,4.5
28702,1971,44.0,2.0
28703,1971,81.0,4.75
28704,1971,50.0,2.25
28705,1971,70.0,4.5
28706,1971,64.0,2.0
28707,1971,73.0,3.75
28708,1971,64.0,4.5
28709,1971,48.0,2.0
28710,1971,82.0,4.75
28711,1971,44.0,1.75
28712,1971,85.0,4.5
28732,1971,50.0,2.0
28733,1971,71.0,4.25
28734,1971,56.0,1.75
28735,1971,67.0,4.5
28736,1971,60.0,2.0
28737,1971,68.0,3.5
28738,1971,48.0,2.0
28739,1971,79.0,4.75
28740,1971,46.0,1.75
28741,1971,73.0,4.0
28742,1971,56.0,1.75
28743,1971,71.0,4.25
28754,1971,71.0,4.0
28755,1971,71.0,3.5
28756,1971,43.0,2.0
28757,1971,90.0,4.5
28758,1971,42.0,1.75
28759,1971,83.0,4.75
28760,1971,50.0,1.75
28761,1971,73.0,4.75
28762,1971,43.0,1.5
28763,1971,74.0,4.5
28764,1971,54.0,2.5
28765,1971,80.0,4.25
28775,1971,46.0,1.75
28776,1971,72.0,4.5
28777,1971,81.0,4.0
28778,1971,61.0,3.75
28779,1971,71.0,2.25
28780,1971,68.0,4.5
28781,1971,64.0,3.5
28782,1971,80.0,4.5
28783,1971,46.0,1.5
28784,1971,71.0,4.5
28785,1971,69.0,4.0
28827,1971,51.0,1.5
28828,1971,72.0,4.5
28829,1971,55.0,1.75
28830,1971,84.0,4.5
28831,1971,45.0,2.0
28832,1971,77.0,4.25
28833,1971,45.0,2.0
28834,1971,73.0,4.0
28835,1971,66.0,3.75
28836,1971,62.0,2.75
28837,1971,52.0,2.0
28846,1971,76.0,4.5
28847,1971,48.0,2.25
28848,1971,70.0,4.0
28849,1971,66.0,4.0
28850,1971,70.0,4.0
28851,1971,73.0,4.0
28852,1971,43.0,1.5
28853,1971,75.0,4.5
28854,1971,54.0,1.5
28855,1971,69.0,4.25
28856,1971,64.0,3.0
28857,1971,76.0,4.0
28868,1971,77.0,4.5
28869,1971,54.0,2.0
28870,1971,77.0,4.25
28871,1971,52.0,2.0
28872,1971,79.0,4.5
28873,1971,40.0,1.75
28874,1971,80.0,4.5
28875,1971,45.0,2.0
28876,1971,82.0,4.25
28877,1971,42.0,2.0
28878,1971,72.0,4.5
28879,1971,50.0,2.25
28888,1971,56.0,2.0
28889,1971,77.0,4.0
28890,1971,43.0,1.75
28891,1971,76.0,4.5
28892,1971,46.0,1.75
28893,1971,75.0,4.5
28894,1971,53.0,2.0
28895,1971,72.0,4.5
28896,1971,70.0,4.25
28897,1971,77.0,4.5
28898,1971,42.0,2.75
28912,1971,75.0,4.0
28913,1971,54.0,2.0
28914,1971,82.0,4.5
28915,1971,51.0,2.25
28916,1971,77.0,4.5
28917,1971,43.0,1.75
28918,1971,68.0,4.25
28919,1971,56.0,1.75
28920,1971,74.0,4.25
28921,1971,56.0,1.75
28922,1971,78.0,4.25
28923,1971,49.0,2.75
28944,1971,83.0,4.25
28945,1971,52.0,2.0
28946,1971,71.0,4.75
28947,1971,54.0,2.0
28948,1971,74.0,4.25
28949,1971,45.0,2.0
28950,1971,72.0,4.5
28951,1971,63.0,2.0
28952,1971,44.0,1.75
28953,1971,83.0,4.25
28954,1971,43.0,1.75
28955,1971,73.0,4.75
28972,1971,46.0,2.0
28973,1971,73.0,4.0
28974,1971,49.0,1.75
28975,1971,79.0,4.0
28976,1971,45.0,2.0
28977,1971,72.0,4.5
28978,1971,57.0,2.0
28979,1971,80.0,4.25
28980,1971,42.0,1.75
28981,1971,72.0,3.5
28992,1971,76.0,4.25
28993,1971,44.0,1.75
28994,1971,75.0,4.25
28995,1971,48.0,2.0
28996,1971,76.0,4.25
28997,1971,43.0,1.75
28998,1971,79.0,4.25
28999,1971,50.0,1.5
29000,1971,75.0,4.25
29017,1971,76.0,4.25
29018,1971,46.0,2.0
29019,1971,73.0,3.5
29020,1971,51.0,1.75
29021,1971,75.0,4.25
29022,1971,44.0,2.0
29023,1971,65.0,4.5
29024,1971,72.0,3.25
29025,1971,72.0,4.0
29026,1971,75.0,4.0
29038,1971,75.0,2.0
29039,1971,48.0,1.75
29040,1971,72.0,4.5
29041,1971,66.0,3.5
29042,1971,65.0,3.75
29043,1971,71.0,4.5
29044,1971,65.0,4.0
29045,1971,46.0,1.75
29046,1971,75.0,4.5
29047,1971,42.0,1.75
29056,1971,57.0,2.0
29057,1971,72.0,4.75
29058,1971,54.0,3.0
29059,1971,76.0,4.75
29060,1971,49.0,2.0
29061,1971,71.0,4.5
29062,1971,47.0,2.0
29063,1971,73.0,4.0
29064,1971,56.0,2.0
29065,1971,74.0,4.25
29077,1971,65.0,4.0
29078,1971,48.0,1.75
29079,1971,70.0,4.25
29080,1971,46.0,1.75
29081,1971,75.0,4.5
29082,1971,68.0,2.75
29083,1971,77.0,4.5
29084,1971,45.0,1.75
29085,1971,87.0,4.25
29086,1971,40.0,1.75
29097,1971,51.0,1.75
29098,1971,69.0,4.5
29099,1971,68.0,3.0
29100,1971,79.0,3.75
29101,1971,50.0,1.75
29102,1971,79.0,4.25
29103,1971,44.0,1.75
29104,1971,73.0,4.25
29114,1971,48.0,2.0
29115,1971,73.0,4.0
29116,1971,41.0,2.0
29117,1971,75.0,4.25
29118,1971,55.0,2.5
29119,1971,72.0,4.5
29120,1971,65.0,3.5
29121,1971,67.0,2.0
29133,1971,79.0,4.5
29134,1971,65.0,2.5
29135,1971,52.0,1.5
29136,1971,77.0,4.5
29137,1971,63.0,1.75
29138,1971,69.0,4.75
29139,1971,62.0,4.0
29140,1971,74.0,4.5
29153,1971,47.0,2.0
29154,1971,82.0,4.25
29155,1971,46.0,2.0
29156,1971,74.0,4.25
29157,1971,54.0,2.5
29158,1971,72.0,4.5
29159,1971,49.0,1.75
29170,1971,38.0,2.0
29171,1971,81.0,4.75
29172,1971,47.0,2.0
29173,1971,80.0,4.5
29174,1971,53.0,2.0
29175,1971,72.0,4.75
29176,1971,56.0,1.5
29177,1971,69.0,4.5
29183,1971,71.0,4.0
29184,1971,68.0,2.5
29185,1971,49.0,2.0
29186,1971,81.0,4.5
29187,1971,44.0,2.0
29188,1971,71.0,4.5
29189,1971,61.0,2.75
29190,1971,68.0,4.0
29223,1971,75.0,4.0
29224,1971,45.0,2.0
29225,1971,81.0,4.5
29226,1971,55.0,1.75
29227,1971,79.0,4.25
29228,1971,47.0,2.25
29229,1971,76.0,4.0
29244,1971,79.0,4.5
29245,1971,46.0,1.75
29246,1971,80.0,4.5
29247,1971,46.0,2.25
29248,1971,69.0,4.75
29249,1971,67.0,4.25
29250,1971,73.0,4.0
29251,1971,44.0,1.75
29264,1971,73.0,4.25
29265,1971,50.0,2.0
29266,1971,77.0,4.5
29267,1971,43.0,1.75
29268,1971,73.0,3.75
29269,1971,41.0,2.0
29270,1971,82.0,4.5
29271,1971,45.0,1.75
29283,1971,46.0,2.25
29284,1971,79.0,4.0
29285,1971,47.0,2.5
29286,1971,78.0,5.0
29287,1971,48.0,1.75
29288,1971,77.0,4.5
29289,1971,55.0,1.75
29307,1971,59.0,2.25
29308,1971,66.0,4.5
29309,1971,74.0,3.5
29310,1971,49.0,1.75
29311,1971,71.0,4.5
29312,1971,46.0,1.75
29313,1971,75.0,4.75
29314,1971,47.0,2.0
29324,1971,70.0,4.5
29325,1971,61.0,2.0
29326,1971,72.0,4.5
29327,1971,45.0,1.5
29328,1971,74.0,4.5
29329,1971,65.0,3.5
29330,1971,70.0,4.0
29342,1971,64.0,4.0
29343,1971,75.0,4.25
29344,1971,57.0,1.75
29345,1971,74.0,4.0
29346,1971,53.0,2.5
29347,1971,68.0,4.5
29348,1971,48.0,2.5
29359,1971,67.0,4.0
29360,1971,66.0,2.5
29361,1971,73.0,3.5
29362,1971,49.0,1.75
29363,1971,72.0,4.75
29364,1971,81.0,4.25
29365,1971,41.0,1.75
29376,1971,68.0,4.0
29377,1971,46.0,1.75
29378,1971,77.0,3.75
29379,1971,47.0,1.75
29381,1971,48.0,1.75
29382,1971,72.0,4.0
29383,1971,57.0,2.0
29388,1971,64.0,3.75
29389,1971,68.0,4.0
29390,1971,70.0,3.0
29393,1971,78.0,4.0
29405,1971,61.0,2.0
29406,1971,78.0,4.5
29407,1971,66.0,4.0
29408,1971,68.0,3.5
29409,1971,69.0,3.5
29410,1971,65.0,4.0
29411,1971,62.0,2.0
29422,1971,74.0,4.5
29423,1971,70.0,4.0
29424,1971,41.0,1.5
29425,1971,78.0,4.5
29426,1971,42.0,1.75
29427,1971,78.0,4.5
29428,1971,53.0,2.0
29431,1971,76.0,4.5
29432,1971,48.0,2.5
29433,1971,140.0,4.75
29434,1971,51.0,1.75
29435,1971,75.0,4.25
29436,1971,64.0,2.5
29442,1971,57.0,3.75
29443,1971,65.0,2.0
29444,1971,24.0,4.0
29445,1971,104.0,1.75
29446,1971,76.0,4.0
29447,1971,49.0,2.0
29448,1971,72.0,4.75
29456,1971,64.0,2.5
29457,1971,74.0,4.5
29458,1971,51.0,1.75
29459,1971,76.0,4.5
29460,1971,48.0,1.75
29461,1971,78.0,4.25
29462,1971,46.0,1.75
29478,1971,76.0,4.5
29479,1971,126.0,4.0
29480,1971,78.0,4.0
29481,1971,66.0,4.0
29482,1971,70.0,4.0
29490,1971,70.0,4.0
29491,1971,54.0,2.0
29492,1971,79.0,4.0
29493,1971,122.0,1.75
29494,1971,58.0,2.0
29495,1971,74.0,4.0
29496,1971,50.0,1.75
29504,1971,45.0,2.0
29505,1971,73.0,4.0
29506,1971,72.0,2.0
29507,1971,78.0,4.0
29508,1971,58.0,2.0
29509,1971,76.0,4.5
29510,1971,43.0,1.75
29518,1971,71.0,4.0
29519,1971,59.0,2.75
29520,1971,74.0,4.5
29521,1971,125.0,1.5
29522,1971,43.0,2.0
29523,1971,72.0,4.25
29524,1971,47.0,1.75
29530,1971,70.0,4.25
29531,1971,46.0,1.75
29532,1971,125.0,4.0
29533,1971,71.0,4.25
29534,1971,45.0,1.75
29535,1971,73.0,4.25
29548,1971,54.0,1.75
29549,1971,69.0,3.75
29550,1971,45.0,2.0
29551,1971,73.0,4.25
29552,1971,46.0,1.75
29553,1971,77.0,4.0
29554,1971,53.0,2.0
29563,1971,47.0,2.5
29564,1971,77.0,4.5
29565,1971,44.0,2.5
29566,1971,73.0,4.0
29567,1971,63.0,2.0
29568,1971,72.0,4.0
29569,1971,52.0,2.0
29579,1971,71.0,4.0
29580,1971,44.0,2.0
29581,1971,74.0,4.25
29582,1971,168.0,2.0
29583,1971,84.0,4.0
29584,1971,49.0,1.75
29589,1971,76.0,3.75
29590,1971,49.0,1.75
29591,1971,70.0,4.0
29592,1971,51.0,2.0
29593,1971,72.0,4.0
29594,1971,45.0,2.0
29599,1971,57.0,1.75
29600,1971,66.0,4.0
29601,1971,40.0,2.0
29602,1971,80.0,4.0
29603,1971,50.0,2.0
29604,1971,77.0,4.5
29605,1971,42.0,1.75
29618,1971,70.0,4.0
29619,1971,72.0,4.5
29620,1971,50.0,2.0
29621,1971,72.0,4.5
29622,1971,56.0,2.5
29623,1971,79.0,4.5
29624,1971,63.0,4.0
29631,1971,49.0,2.0
29632,1971,71.0,4.0
29633,1971,51.0,2.0
29634,1971,135.0,4.5
29635,1971,68.0,4.5
29636,1971,71.0,4.25
29637,1971,43.0,1.75
29645,1971,71.0,4.0
29646,1971,64.0,3.5
29647,1971,75.0,4.5
29649,1971,63.0,4.5
29651,1971,10.0,4.75
29655,1971,48.0,2.0
29656,1971,79.0,4.25
29657,1971,50.0,1.75
29658,1971,75.0,4.0
29659,1971,44.0,1.75
29660,1971,71.0,4.5
29661,1971,55.0,2.0
29670,1971,69.0,4.25
29671,1971,84.0,3.0
29672,1971,124.0,4.0
29673,1971,66.0,3.5
29674,1971,77.0,4.0
29675,1971,44.0,1.75
29676,1971,73.0,4.25
29681,1971,81.0,3.5
29682,1971,47.0,1.75
29683,1971,69.0,4.0
29690,1971,70.0,4.0
29691,1971,66.0,4.0
29692,1971,194.0,4.0
29693,1971,76.0,3.0
29694,1971,63.0,4.0
29704,1971,71.0,4.0
29705,1971,68.0,3.0
29706,1971,44.0,2.0
29707,1971,129.0,4.0
29708,1971,72.0,4.25
29709,1971,45.0,2.0
29721,1971,72.0,4.0
29722,1971,47.0,2.0
29723,1971,68.0,4.5
29724,1971,141.0,2.0
29725,1971,73.0,3.75
29726,1971,64.0,4.0
29732,1971,51.0,2.0
29733,1971,76.0,4.0
29734,1971,126.0,3.75
29735,1971,71.0,4.0
29736,1971,56.0,2.25
29737,1971,72.0,4.25
29748,1971,42.0,1.75
29749,1971,85.0,4.0
29750,1971,62.0,3.5
29751,1971,131.0,2.0
29752,1971,46.0,1.75
29753,1971,75.0,4.25
29759,1971,71.0,4.0
29760,1971,48.0,1.75
29761,1971,137.0,4.0
29762,1971,74.0,4.0
29763,1971,55.0,2.0
29768,1971,72.0,4.0
29769,1971,46.0,2.0
29770,1971,144.0,3.75
29771,1971,73.0,3.5
29772,1971,74.0,4.0
29773,1971,42.0,1.75
29780,1971,81.0,4.0
29781,1971,68.0,4.75
29782,1971,50.0,2.0
29788,1971,76.0,4.0
29790,1971,75.0,4.0
29791,1971,46.0,2.0
29792,1971,74.0,4.0
29793,1971,78.0,3.0
29802,1971,48.0,2.0
29803,1971,128.0,4.0
29811,1971,63.0,2.0
32536,1972,42.0,2.0
32537,1972,78.0,4.0
32538,1972,44.0,2.0
32539,1972,73.0,3.3
32540,1972,45.0,2.0
32541,1972,75.0,3.3
32542,1972,42.0,1.45
32564,1972,50.0,1.45
32565,1972,76.0,4.45
32567,1972,51.0,2.0
32572,1972,68.0,4.3
32573,1972,49.0,2.0
32583,1972,54.0,2.0
32584,1972,80.0,2.45
32585,1972,52.0,2.45
32586,1972,70.0,3.45
32589,1972,73.0,3.0
32590,1972,61.0,2.15
32591,1972,69.0,3.3
32592,1972,47.0,2.0
32593,1972,70.0,3.3
32594,1972,56.0,2.0
32597,1972,45.0,1.45
32598,1972,76.0,4.0
32599,1972,49.0,2.3
32600,1972,78.0,4.15
32601,1972,47.0,2.3
32602,1972,72.0,3.45
32629,1972,78.0,4.0
32630,1972,63.0,4.0
32631,1972,75.0,3.45
32632,1972,63.0,2.45
32633,1972,75.0,4.0
32635,1972,66.0,4.0
32636,1972,52.0,1.3
32637,1972,72.0,3.45
32638,1972,46.0,2.0
32639,1972,80.0,3.3
32640,1972,69.0,4.0
32644,1972,73.0,4.3
32645,1972,60.0,2.0
32646,1972,67.0,3.15
32647,1972,65.0,2.3
32648,1972,69.0,2.45
32650,1972,85.0,4.0
32651,1972,47.0,1.45
32653,1972,48.0,1.45
32654,1972,76.0,3.45
32656,1972,67.0,3.45
32657,1972,67.0,3.0
32658,1972,51.0,2.0
32659,1972,73.0,3.45
32660,1972,61.0,2.15
32661,1972,79.0,3.45
32662,1972,46.0,1.45
32664,1972,52.0,2.15
32665,1972,83.0,4.15
32666,1972,46.0,1.45
32667,1972,79.0,4.15
32670,1972,76.0,4.0
32671,1972,68.0,3.45
32672,1972,49.0,2.0
32673,1972,72.0,4.0
32674,1972,60.0,2.45
32680,1972,70.0,3.45
32681,1972,78.0,3.3
32682,1972,47.0,2.0
32683,1972,86.0,3.45
32684,1972,45.0,2.0
32685,1972,84.0,4.0
32687,1972,78.0,3.45
32688,1972,55.0,2.45
32689,1972,72.0,4.15
32690,1972,65.0,3.0
32728,1972,71.0,3.45
32729,1972,50.0,2.15
32730,1972,77.0,4.15
32731,1972,73.0,4.0
32735,1972,43.0,1.45
32736,1972,78.0,4.3
32737,1972,48.0,2.0
32738,1972,77.0,4.3
32739,1972,47.0,1.45
32740,1972,88.0,4.3
32747,1972,141.0,3.0
32748,1972,46.0,2.0
32749,1972,78.0,3.0
32750,1972,61.0,2.15
32752,1972,73.0,3.3
32753,1972,61.0,2.0
32754,1972,67.0,4.15
32755,1972,75.0,2.45
32756,1972,44.0,2.15
32757,1972,71.0,3.15
32759,1972,50.0,2.3
32760,1972,70.0,3.15
32761,1972,62.0,2.15
32762,1972,71.0,4.15
32763,1972,85.0,3.3
32765,1972,69.0,4.15
32766,1972,82.0,2.45
32767,1972,47.0,2.0
32768,1972,69.0,3.3
32769,1972,64.0,2.45
32770,1972,74.0,3.0
32771,1972,58.0,2.45
32773,1972,48.0,2.0
32774,1972,79.0,3.3
32775,1972,58.0,2.45
32776,1972,76.0,3.15
32777,1972,58.0,2.15
32779,1972,72.0,3.0
32780,1972,77.0,4.3
32781,1972,63.0,3.3
32782,1972,44.0,1.45
32783,1972,79.0,4.3
32785,1972,80.0,4.3
32786,1972,47.0,2.0
32787,1972,74.0,4.15
32788,1972,63.0,3.15
32789,1972,71.0,3.3
32790,1972,67.0,3.3
32793,1972,64.0,3.45
32794,1972,78.0,3.3
32795,1972,47.0,2.45
32796,1972,77.0,3.0
32797,1972,49.0,1.45
32799,1972,80.0,3.0
32800,1972,43.0,1.45
32801,1972,73.0,3.3
32802,1972,70.0,3.3
32803,1972,52.0,2.15
32804,1972,78.0,3.3
32810,1972,49.0,2.0
32811,1972,70.0,4.3
32812,1972,70.0,3.45
32813,1972,71.0,3.3
32814,1972,49.0,2.15
32823,1972,77.0,4.3
32824,1972,64.0,3.15
32825,1972,71.0,3.15
32826,1972,64.0,3.3
32827,1972,70.0,3.15
32828,1972,78.0,4.0
32837,1972,80.0,4.15
32838,1972,58.0,3.15
32839,1972,69.0,3.45
32840,1972,46.0,2.0
32841,1972,85.0,4.0
32842,1972,43.0,2.15
32844,1972,70.0,3.3
32845,1972,52.0,2.05
32846,1972,66.0,3.21
32847,1972,69.0,3.11
32848,1972,74.0,3.15
32872,1972,44.0,1.49
32873,1972,77.0,3.29
32874,1972,50.0,2.0
32875,1972,82.0,4.45
32876,1972,62.0,2.51
32952,1972,44.0,1.45
32954,1972,49.0,2.0
32955,1972,71.0,4.3
32956,1972,64.0,3.3
32959,1972,60.0,4.0
32960,1972,70.0,3.3
32961,1972,76.0,3.15
32962,1972,77.0,3.15
32963,1972,42.0,2.0
32965,1972,75.0,4.15
32966,1972,74.0,3.45
32967,1972,52.0,3.15
32968,1972,78.0,4.1
32969,1972,52.0,1.45
32972,1972,64.0,3.45
32973,1972,69.0,3.3
32974,1972,67.0,4.3
32975,1972,69.0,4.0
33018,1972,67.0,4.15
33019,1972,68.0,3.0
33021,1972,83.0,4.3
33022,1972,42.0,1.3
33024,1972,68.0,4.0
33026,1972,75.0,3.0
33029,1972,50.0,1.45
33030,1972,73.0,4.3
33031,1972,67.0,4.0
33032,1972,57.0,2.3
33033,1972,70.0,3.45
33034,1972,63.0,3.0
33036,1972,53.0,2.15
33037,1972,69.0,4.3
33039,1972,74.0,4.3
33040,1972,53.0,2.45
33041,1972,72.0,3.15
33044,1972,46.0,4.0
33045,1972,67.0,4.0
33046,1972,67.0,3.0
33047,1972,48.0,2.0
33048,1972,86.0,4.0
33049,1972,48.0,2.15
33051,1972,66.0,3.45
33052,1972,78.0,4.15
33053,1972,68.0,3.0
33054,1972,76.0,3.45
33055,1972,40.0,2.0
33056,1972,78.0,4.15
33058,1972,74.0,4.0
33059,1972,66.0,4.15
33060,1972,72.0,3.15
33061,1972,69.0,3.45
33062,1972,71.0,4.15
33063,1972,57.0,2.0
33064,1972,76.0,4.3
33066,1972,69.0,4.0
33067,1972,67.0,2.15
33068,1972,70.0,4.3
33069,1972,70.0,4.15
33070,1972,58.0,2.3
33072,1972,65.0,3.15
33073,1972,69.0,3.3
33074,1972,65.0,4.0
33075,1972,51.0,2.0
33076,1972,77.0,4.3
33078,1972,43.0,2.15
33079,1972,78.0,4.45
33080,1972,52.0,2.15
33081,1972,73.0,4.3
33082,1972,57.0,2.15
33084,1972,77.0,4.0
33085,1972,51.0,2.0
33086,1972,72.0,4.3
33087,1972,63.0,2.3
33088,1972,74.0,4.45
33089,1972,67.0,1.45
33091,1972,56.0,2.0
33092,1972,77.0,4.0
33093,1972,58.0,2.45
33094,1972,52.0,1.45
33095,1972,75.0,4.0
33096,1972,65.0,2.15
33098,1972,67.0,4.3
33100,1972,71.0,3.3
33101,1972,73.0,4.0
33102,1972,54.0,2.3
33103,1972,78.0,4.15
33104,1972,52.0,2.0
33106,1972,70.0,4.15
33107,1972,64.0,3.45
33108,1972,72.0,3.45
33109,1972,48.0,2.15
33110,1972,77.0,4.3
33111,1972,46.0,2.0
33112,1972,69.0,4.45
33114,1972,70.0,4.3
33116,1972,64.0,4.0
33117,1972,67.0,3.45
33127,1972,54.0,2.0
33128,1972,72.0,4.3
33130,1972,73.0,4.45
33133,1972,69.0,4.15
33134,1972,57.0,1.45
33135,1972,72.0,4.3
33136,1972,48.0,1.3
33137,1972,77.0,4.3
33138,1972,54.0,2.0
33140,1972,72.0,4.15
33141,1972,47.0,1.45
33142,1972,77.0,4.0
33143,1972,50.0,2.15
33144,1972,72.0,4.15
33145,1972,74.0,3.3
33147,1972,50.0,2.0
33148,1972,83.0,4.15
33149,1972,43.0,1.45
33150,1972,87.0,3.45
33151,1972,52.0,2.0
33152,1972,76.0,4.15
33153,1972,48.0,2.0
33155,1972,69.0,4.15
33156,1972,53.0,1.45
33157,1972,77.0,4.3
33158,1972,43.0,1.45
33159,1972,77.0,4.15
33160,1972,54.0,1.45
33162,1972,49.0,1.45
33163,1972,79.0,4.3
33164,1972,51.0,2.0
33165,1972,71.0,4.3
33166,1972,65.0,3.3
33168,1972,73.0,4.18
33169,1972,62.0,2.0
33170,1972,69.0,4.0
33171,1972,66.0,3.45
33172,1972,81.0,4.3
33183,1972,67.0,4.15
33184,1972,74.0,3.45
33185,1972,67.0,4.0
33187,1972,51.0,2.0
33188,1972,86.0,4.3
33190,1972,74.0,3.3
33191,1972,63.0,3.3
33192,1972,70.0,3.15
33193,1972,67.0,4.3
33194,1972,62.0,3.3
33195,1972,72.0,4.25
33197,1972,52.0,3.0
33198,1972,79.0,4.3
33199,1972,49.0,2.0
33200,1972,84.0,4.3
33201,1972,42.0,2.0
33202,1972,75.0,4.3
33205,1972,81.0,4.3
33206,1972,61.0,3.3
33207,1972,70.0,4.15
33208,1972,54.0,2.0
33209,1972,79.0,4.0
33210,1972,51.0,2.0
33215,1972,50.0,2.0
33216,1972,74.0,4.0
33217,1972,75.0,2.45
33218,1972,75.0,4.45
33219,1972,46.0,2.0
33220,1972,75.0,4.3
33253,1972,50.0,2.3
33254,1972,75.0,4.0
33255,1972,56.0,2.3
33256,1972,71.0,4.45
33257,1972,54.0,3.0
33258,1972,77.0,4.0
33260,1972,80.0,4.0
33261,1972,45.0,2.15
33262,1972,80.0,4.3
33263,1972,52.0,3.0
33264,1972,72.0,4.0
33265,1972,55.0,2.32
33270,1972,65.0,4.3
33271,1972,76.0,4.0
33272,1972,54.0,2.15
33273,1972,84.0,4.0
33274,1972,42.0,2.0
33277,1972,68.0,4.0
33278,1972,70.0,4.3
33279,1972,49.0,2.0
33280,1972,76.0,4.3
33281,1972,55.0,2.0
33282,1972,72.0,4.3
33286,1972,76.0,4.45
33287,1972,58.0,2.3
33288,1972,71.0,4.3
33289,1972,73.0,4.15
33290,1972,68.0,4.0
33293,1972,43.0,2.0
33294,1972,74.0,4.3
33295,1972,68.0,3.15
33296,1972,66.0,4.0
33297,1972,73.0,4.0
33298,1972,70.0,3.3
33301,1972,54.0,2.15
33302,1972,85.0,3.15
33303,1972,44.0,1.3
33304,1972,70.0,4.3
33305,1972,59.0,2.0
33309,1972,64.0,1.45
33310,1972,72.0,4.3
33311,1972,64.0,2.3
33312,1972,75.0,4.0
33313,1972,47.0,2.15
33315,1972,54.0,2.0
33316,1972,78.0,4.15
33317,1972,109.0,2.15
33318,1972,17.0,3.3
33319,1972,45.0,2.0
33321,1972,41.0,2.3
33323,1972,73.0,4.15
33324,1972,71.0,4.0
33325,1972,67.0,3.45
33326,1972,74.0,3.45
33327,1972,73.0,4.0
33329,1972,65.0,4.0
33330,1972,73.0,3.3
33331,1972,72.0,3.3
33332,1972,56.0,2.0
33333,1972,69.0,4.3
