eruptionID,waiting_min,dur,labels
32539,73.0,3.3,1
32540,45.0,2.0,0
32541,75.0,3.3,1
32542,42.0,1.45,0
32564,50.0,1.45,0
32565,76.0,4.45,1
32567,51.0,2.0,0
32572,68.0,4.3,1
32573,49.0,2.0,0
32583,54.0,2.0,0
32584,80.0,2.45,1
32585,52.0,2.45,0
32586,70.0,3.45,1
32589,73.0,3.0,1
32590,61.0,2.15,0
32591,69.0,3.3,1
32592,47.0,2.0,0
32593,70.0,3.3,1
32594,56.0,2.0,0
32597,45.0,1.45,0
32598,76.0,4.0,1
32599,49.0,2.3,0
32600,78.0,4.15,1
32601,47.0,2.3,0
32602,72.0,3.45,1
32629,78.0,4.0,1
32630,63.0,4.0,1
32631,75.0,3.45,1
32632,63.0,2.45,0
32633,75.0,4.0,1
32635,66.0,4.0,1
32636,52.0,1.3,0
32637,72.0,3.45,1
32638,46.0,2.0,0
32639,80.0,3.3,1
32640,69.0,4.0,1
32644,73.0,4.3,1
32645,60.0,2.0,0
32646,67.0,3.15,1
32647,65.0,2.3,0
32648,69.0,2.45,0
32650,85.0,4.0,1
32651,47.0,1.45,0
32653,48.0,1.45,0
32654,76.0,3.45,1
32656,67.0,3.45,1
32657,67.0,3.0,1
32658,51.0,2.0,0
32659,73.0,3.45,1
32660,61.0,2.15,0
32661,79.0,3.45,1
32662,46.0,1.45,0
32664,52.0,2.15,0
32665,83.0,4.15,1
32666,46.0,1.45,0
32667,79.0,4.15,1
32670,76.0,4.0,1
32671,68.0,3.45,1
32672,49.0,2.0,0
32673,72.0,4.0,1
32674,60.0,2.45,0
32680,70.0,3.45,1
32681,78.0,3.3,1
32682,47.0,2.0,0
32683,86.0,3.45,1
32684,45.0,2.0,0
32685,84.0,4.0,1
32687,78.0,3.45,1
32688,55.0,2.45,0
32689,72.0,4.15,1
32690,65.0,3.0,1
32728,71.0,3.45,1
32729,50.0,2.15,0
32730,77.0,4.15,1
32731,73.0,4.0,1
32735,43.0,1.45,0
32736,78.0,4.3,1
32737,48.0,2.0,0
32738,77.0,4.3,1
32739,47.0,1.45,0
32740,88.0,4.3,1
32748,46.0,2.0,0
32749,78.0,3.0,1
32750,61.0,2.15,0
32752,73.0,3.3,1
32753,61.0,2.0,0
32754,67.0,4.15,1
32755,75.0,2.45,1
32756,44.0,2.15,0
32757,71.0,3.15,1
32759,50.0,2.3,0
32760,70.0,3.15,1
32761,62.0,2.15,0
32762,71.0,4.15,1
32763,85.0,3.3,1
32765,69.0,4.15,1
32766,82.0,2.45,1
32767,47.0,2.0,0
32768,69.0,3.3,1
32769,64.0,2.45,0
32770,74.0,3.0,1
32771,58.0,2.45,0
32773,48.0,2.0,0
32774,79.0,3.3,1
32775,58.0,2.45,0
32776,76.0,3.15,1
32777,58.0,2.15,0
32779,72.0,3.0,1
32780,77.0,4.3,1
32781,63.0,3.3,1
32782,44.0,1.45,0
32783,79.0,4.3,1
32785,80.0,4.3,1
32786,47.0,2.0,0
32787,74.0,4.15,1
32788,63.0,3.15,1
32789,71.0,3.3,1
32790,67.0,3.3,1
32793,64.0,3.45,1
32794,78.0,3.3,1
32795,47.0,2.45,0
32796,77.0,3.0,1
32797,49.0,1.45,0
32799,80.0,3.0,1
32800,43.0,1.45,0
32801,73.0,3.3,1
32802,70.0,3.3,1
32803,52.0,2.15,0
32804,78.0,3.3,1
32810,49.0,2.0,0
32811,70.0,4.3,1
32812,70.0,3.45,1
32813,71.0,3.3,1
32814,49.0,2.15,0
32823,77.0,4.3,1
32824,64.0,3.15,1
32825,71.0,3.15,1
32826,64.0,3.3,1
32827,70.0,3.15,1
32828,78.0,4.0,1
32837,80.0,4.15,1
32838,58.0,3.15,1
32839,69.0,3.45,1
32840,46.0,2.0,0
32841,85.0,4.0,1
32842,43.0,2.15,0
32844,70.0,3.3,1
32845,52.0,2.05,0
32846,66.0,3.21,1
32847,69.0,3.11,1
32848,74.0,3.15,1
32872,44.0,1.49,0
32873,77.0,3.29,1
32874,50.0,2.0,0
32875,82.0,4.45,1
32876,62.0,2.51,0
32952,44.0,1.45,0
32954,49.0,2.0,0
32955,71.0,4.3,1
32956,64.0,3.3,1
32959,60.0,4.0,1
32960,70.0,3.3,1
32961,76.0,3.15,1
32962,77.0,3.15,1
32963,42.0,2.0,0
32965,75.0,4.15,1
32966,74.0,3.45,1
32967,52.0,3.15,1
32968,78.0,4.1,1
32969,52.0,1.45,0
32972,64.0,3.45,1
32973,69.0,3.3,1
32974,67.0,4.3,1
32975,69.0,4.0,1
33018,67.0,4.15,1
33019,68.0,3.0,1
33021,83.0,4.3,1
33022,42.0,1.3,0
33024,68.0,4.0,1
33026,75.0,3.0,1
33029,50.0,1.45,0
33030,73.0,4.3,1
33031,67.0,4.0,1
33032,57.0,2.3,0
33033,70.0,3.45,1
33034,63.0,3.0,1
33036,53.0,2.15,0
33037,69.0,4.3,1
33039,74.0,4.3,1
33040,53.0,2.45,0
33041,72.0,3.15,1
33044,46.0,4.0,1
33045,67.0,4.0,1
33046,67.0,3.0,1
33047,48.0,2.0,0
33048,86.0,4.0,1
33049,48.0,2.15,0
33051,66.0,3.45,1
33052,78.0,4.15,1
33053,68.0,3.0,1
33054,76.0,3.45,1
33055,40.0,2.0,0
33056,78.0,4.15,1
33058,74.0,4.0,1
33059,66.0,4.15,1
33060,72.0,3.15,1
33061,69.0,3.45,1
33062,71.0,4.15,1
33063,57.0,2.0,0
33064,76.0,4.3,1
33066,69.0,4.0,1
33067,67.0,2.15,0
33068,70.0,4.3,1
33069,70.0,4.15,1
33070,58.0,2.3,0
33072,65.0,3.15,1
33073,69.0,3.3,1
33074,65.0,4.0,1
33075,51.0,2.0,0
33076,77.0,4.3,1
33078,43.0,2.15,0
33079,78.0,4.45,1
33080,52.0,2.15,0
33081,73.0,4.3,1
33082,57.0,2.15,0
33084,77.0,4.0,1
33085,51.0,2.0,0
33086,72.0,4.3,1
33087,63.0,2.3,0
33088,74.0,4.45,1
33089,67.0,1.45,0
33091,56.0,2.0,0
33092,77.0,4.0,1
33093,58.0,2.45,0
33094,52.0,1.45,0
33095,75.0,4.0,1
33096,65.0,2.15,0
33098,67.0,4.3,1
33100,71.0,3.3,1
33101,73.0,4.0,1
33102,54.0,2.3,0
33103,78.0,4.15,1
33104,52.0,2.0,0
33106,70.0,4.15,1
33107,64.0,3.45,1
33108,72.0,3.45,1
33109,48.0,2.15,0
33110,77.0,4.3,1
33111,46.0,2.0,0
33112,69.0,4.45,1
33114,70.0,4.3,1
33116,64.0,4.0,1
33117,67.0,3.45,1
33127,54.0,2.0,0
33128,72.0,4.3,1
33130,73.0,4.45,1
33133,69.0,4.15,1
33134,57.0,1.45,0
33135,72.0,4.3,1
33136,48.0,1.3,0
33137,77.0,4.3,1
33138,54.0,2.0,0
33140,72.0,4.15,1
33141,47.0,1.45,0
33142,77.0,4.0,1
33143,50.0,2.15,0
33144,72.0,4.15,1
33145,74.0,3.3,1
33147,50.0,2.0,0
33148,83.0,4.15,1
33149,43.0,1.45,0
33150,87.0,3.45,1
33151,52.0,2.0,0
33152,76.0,4.15,1
33153,48.0,2.0,0
33155,69.0,4.15,1
33156,53.0,1.45,0
33157,77.0,4.3,1
33158,43.0,1.45,0
33159,77.0,4.15,1
33160,54.0,1.45,0
33162,49.0,1.45,0
33163,79.0,4.3,1
33164,51.0,2.0,0
33165,71.0,4.3,1
33166,65.0,3.3,1
33168,73.0,4.18,1
33169,62.0,2.0,0
33170,69.0,4.0,1
33171,66.0,3.45,1
33172,81.0,4.3,1
33183,67.0,4.15,1
33184,74.0,3.45,1
33185,67.0,4.0,1
33187,51.0,2.0,0
33188,86.0,4.3,1
33190,74.0,3.3,1
33191,63.0,3.3,1
33192,70.0,3.15,1
33193,67.0,4.3,1
33194,62.0,3.3,1
33195,72.0,4.25,1
33197,52.0,3.0,1
33198,79.0,4.3,1
33199,49.0,2.0,0
33200,84.0,4.3,1
33201,42.0,2.0,0
33202,75.0,4.3,1
33205,81.0,4.3,1
33206,61.0,3.3,1
33207,70.0,4.15,1
33208,54.0,2.0,0
33209,79.0,4.0,1
33210,51.0,2.0,0
33215,50.0,2.0,0
33216,74.0,4.0,1
33217,75.0,2.45,1
33218,75.0,4.45,1
33219,46.0,2.0,0
33220,75.0,4.3,1
33253,50.0,2.3,0
33254,75.0,4.0,1
33255,56.0,2.3,0
33256,71.0,4.45,1
33257,54.0,3.0,1
33258,77.0,4.0,1
33260,80.0,4.0,1
33261,45.0,2.15,0
33262,80.0,4.3,1
33263,52.0,3.0,1
33264,72.0,4.0,1
33265,55.0,2.32,0
33270,65.0,4.3,1
33271,76.0,4.0,1
33272,54.0,2.15,0
33273,84.0,4.0,1
33274,42.0,2.0,0
33277,68.0,4.0,1
33278,70.0,4.3,1
33279,49.0,2.0,0
33280,76.0,4.3,1
33281,55.0,2.0,0
33282,72.0,4.3,1
33286,76.0,4.45,1
33287,58.0,2.3,0
33288,71.0,4.3,1
33289,73.0,4.15,1
33290,68.0,4.0,1
33293,43.0,2.0,0
33294,74.0,4.3,1
33295,68.0,3.15,1
33296,66.0,4.0,1
33297,73.0,4.0,1
33298,70.0,3.3,1
33301,54.0,2.15,0
33302,85.0,3.15,1
33303,44.0,1.3,0
33304,70.0,4.3,1
33305,59.0,2.0,0
33309,64.0,1.45,0
33310,72.0,4.3,1
33311,64.0,2.3,0
33312,75.0,4.0,1
33313,47.0,2.15,0
33315,54.0,2.0,0
33316,78.0,4.15,1
33317,109.0,2.15,1
33319,45.0,2.0,0
33321,41.0,2.3,0
33323,73.0,4.15,1
33324,71.0,4.0,1
33325,67.0,3.45,1
33326,74.0,3.45,1
33327,73.0,4.0,1
33329,65.0,4.0,1
33330,73.0,3.3,1
33331,72.0,3.3,1
33332,56.0,2.0,0
33333,69.0,4.3,1
33334,69.0,4.0,1
33337,61.0,2.3,0
33338,75.0,4.3,1
33339,45.0,2.15,0
33340,72.0,5.0,1
33341,52.0,2.3,0
33342,67.0,4.3,1
33345,65.0,4.0,1
33346,49.0,1.45,0
33347,76.0,4.15,1
33348,42.0,1.45,0
33350,46.0,1.45,0
33352,47.0,2.0,0
33353,74.0,4.0,1
33354,57.0,2.45,0
33357,67.0,3.25,1
33358,81.0,3.5,1
33359,69.0,4.0,1
33360,52.0,1.75,0
33361,78.0,3.0,1
33362,51.0,1.75,0
33363,69.0,3.5,1
33368,74.0,4.0,1
33369,79.0,4.0,1
33370,44.0,2.0,0
33372,55.0,2.0,0
33373,81.0,4.0,1
33374,44.0,2.0,0
33377,74.0,2.5,1
33378,73.0,4.25,1
33379,69.0,4.5,1
33380,63.0,3.25,1
33381,74.0,3.5,1
33385,73.0,4.25,1
33386,75.0,3.5,1
33387,67.0,4.5,1
33388,55.0,2.0,0
33389,72.0,4.5,1
33391,45.0,1.75,0
33392,68.0,4.5,1
33395,75.0,4.25,1
33397,72.0,3.5,1
33398,46.0,2.25,0
33399,79.0,4.5,1
33400,64.0,3.75,1
33401,75.0,3.5,1
33406,84.0,4.5,1
33407,81.0,3.75,1
33408,39.0,1.75,0
33409,79.0,4.25,1
33410,46.0,2.0,0
33411,76.0,3.5,1
33412,60.0,3.0,1
33416,68.0,4.0,1
33417,47.0,2.0,0
33418,83.0,4.5,1
33419,43.0,2.0,0
33420,84.0,4.25,1
33421,48.0,2.0,0
33422,81.0,4.0,1
33423,52.0,1.75,0
33426,78.0,4.25,1
33427,55.0,2.25,0
33428,75.0,4.0,1
33429,63.0,3.0,1
33430,77.0,4.25,1
33431,49.0,2.0,0
33432,72.0,4.0,1
33433,44.0,1.75,0
33435,73.0,4.0,1
33436,46.0,2.25,0
33437,78.0,4.5,1
33438,53.0,2.75,0
33439,83.0,4.0,1
33440,39.0,2.0,0
33441,76.0,4.25,1
33444,59.0,2.75,1
33445,76.0,4.25,1
33446,73.0,3.5,1
33447,55.0,2.0,0
33448,77.0,3.25,1
33449,63.0,3.5,1
33450,72.0,3.25,1
33455,75.0,4.0,1
33456,42.0,1.75,0
33457,77.0,4.25,1
33458,48.0,2.5,0
33459,82.0,4.5,1
33460,58.0,3.0,1
33461,83.0,4.0,1
33759,87.0,4.5,1
33760,43.0,2.0,0
33761,76.0,4.75,1
33762,66.0,3.25,1
33763,70.0,4.25,1
33764,66.0,4.0,1
33768,57.0,2.0,0
33769,76.0,4.25,1
33770,67.0,4.0,1
33771,72.0,3.5,1
33772,48.0,2.0,0
33773,74.0,4.0,1
33774,50.0,2.0,0
33775,92.0,4.25,1
33906,50.0,2.25,0
33907,80.0,4.0,1
33908,59.0,2.25,0
33909,74.0,4.0,1
33910,74.0,3.25,1
33911,47.0,1.75,0
33912,83.0,4.5,1
33916,52.0,2.0,0
33917,77.0,4.25,1
33918,51.0,2.25,0
33919,73.0,3.75,1
33920,67.0,3.5,1
33921,72.0,3.75,1
33922,69.0,4.0,1
33940,57.0,2.0,0
33941,75.0,4.25,1
33942,56.0,2.25,0
33943,77.0,4.5,1
33944,57.0,1.75,0
33945,73.0,4.25,1
33946,60.0,2.5,0
33958,50.0,1.75,0
33959,75.0,4.25,1
33960,61.0,3.25,1
33961,72.0,3.75,1
33962,76.0,4.0,1
33963,47.0,2.0,0
33964,77.0,4.0,1
33965,65.0,2.75,1
33973,69.0,4.0,1
33974,66.0,4.0,1
33975,66.0,3.75,1
33976,76.0,4.0,1
33977,69.0,3.75,1
33978,72.0,3.75,1
33979,63.0,3.5,1
33987,78.0,4.5,1
33988,52.0,2.25,0
33989,88.0,3.5,1
33990,46.0,2.0,0
33991,71.0,4.5,1
33992,53.0,2.0,0
33993,72.0,4.0,1
34006,70.0,4.5,1
34007,65.0,3.25,1
34008,62.0,3.25,1
34009,74.0,3.0,1
34010,67.0,3.25,1
34011,72.0,4.0,1
34012,48.0,1.75,0
34013,90.0,4.25,1
34032,47.0,1.75,0
34033,68.0,3.5,1
34034,72.0,4.25,1
34035,73.0,3.75,1
34036,68.0,4.25,1
34037,74.0,4.0,1
34038,46.0,2.0,0
34039,74.0,4.25,1
34051,45.0,1.75,0
34052,77.0,4.25,1
34053,63.0,3.5,1
34054,72.0,3.5,1
34055,51.0,2.5,0
34056,72.0,4.25,1
34057,71.0,3.0,1
34058,69.0,4.25,1
34066,48.0,2.0,0
34067,72.0,3.75,1
34068,64.0,3.0,1
34069,74.0,4.25,1
34070,76.0,4.25,1
34071,69.0,3.25,1
34072,54.0,2.25,0
34073,79.0,4.25,1
34080,62.0,3.5,1
34081,78.0,3.75,1
34082,48.0,2.0,0
34083,76.0,4.0,1
34084,55.0,2.25,0
34085,73.0,4.25,1
34086,64.0,3.5,1
34087,77.0,3.5,1
34090,72.0,4.25,1
34091,64.0,4.0,1
34092,74.0,4.5,1
34093,45.0,1.75,0
34094,77.0,4.5,1
34095,61.0,3.25,1
34096,71.0,4.25,1
34097,83.0,4.5,1
34102,73.0,3.75,1
34103,59.0,2.25,0
34104,73.0,4.5,1
34105,52.0,2.25,0
34106,82.0,4.5,1
34107,41.0,2.25,0
34108,76.0,4.5,1
34109,54.0,1.75,0
34110,68.0,4.25,1
34111,69.0,3.75,1
34112,74.0,4.25,1
34113,51.0,2.0,0
34114,88.0,4.4,1
34120,79.0,3.0,1
34121,44.0,2.0,0
34122,78.0,4.0,1
34123,57.0,2.0,0
34124,73.0,4.25,1
34125,75.0,4.0,1
34126,44.0,2.0,0
34127,81.0,4.0,1
34128,50.0,2.0,0
34129,69.0,3.75,1
34132,50.0,3.25,1
34140,71.0,4.5,1
34141,66.0,3.75,1
34142,72.0,4.0,1
34143,59.0,3.0,1
34144,72.0,3.5,1
34145,77.0,3.5,1
34146,72.0,3.25,1
34147,68.0,3.5,1
34150,62.0,3.0,1
34151,70.0,3.5,1
34152,56.0,2.5,0
34153,76.0,4.75,1
34154,49.0,2.0,0
34155,75.0,4.0,1
34156,56.0,1.75,0
34157,71.0,4.5,1
34158,50.0,2.25,0
34159,78.0,4.0,1
34169,77.0,3.75,1
34170,48.0,1.75,0
34171,76.0,4.0,1
34172,53.0,1.75,0
34173,84.0,4.25,1
34174,45.0,1.75,0
34175,83.0,4.5,1
34176,46.0,2.0,0
34177,81.0,4.5,1
34178,51.0,2.0,0
34189,73.0,4.25,1
34190,69.0,2.75,1
34191,70.0,4.25,1
34192,68.0,3.0,1
34193,64.0,4.0,1
34194,82.0,3.5,1
34195,43.0,2.0,0
34196,76.0,4.5,1
34197,53.0,2.0,0
34206,75.0,3.0,1
34207,46.0,2.25,0
34208,71.0,4.0,1
34209,57.0,2.5,0
34210,77.0,4.0,1
34211,55.0,2.25,0
34212,77.0,4.75,1
34213,47.0,2.0,0
34214,81.0,4.5,1
34215,49.0,2.5,0
34222,52.0,3.0,1
34223,73.0,3.5,1
34224,72.0,4.0,1
34225,74.0,4.0,1
34226,46.0,2.0,0
34227,77.0,4.25,1
34228,54.0,2.0,0
34229,72.0,3.5,1
34230,68.0,3.5,1
34231,44.0,1.75,0
34232,92.0,4.5,1
34244,51.0,3.75,1
34245,79.0,4.5,1
34247,72.0,3.75,1
34248,55.0,2.75,0
34249,71.0,3.25,1
34250,49.0,2.25,0
34251,77.0,4.25,1
34252,61.0,3.0,1
34253,76.0,4.5,1
34254,44.0,1.5,0
34255,77.0,4.5,1
34261,65.0,3.25,1
34262,81.0,4.0,1
34263,80.0,4.0,1
34264,47.0,2.5,0
34265,82.0,4.25,1
34267,75.0,5.0,1
34268,48.0,2.0,0
34269,75.0,4.25,1
34270,51.0,2.0,0
34276,80.0,4.0,1
34277,67.0,3.5,1
34278,73.0,4.5,1
34279,68.0,3.5,1
34280,65.0,4.0,1
34281,67.0,3.5,1
34282,67.0,4.5,1
34283,79.0,3.0,1
34284,52.0,2.25,0
34297,51.0,2.5,0
34298,74.0,4.25,1
34299,63.0,2.25,0
34300,79.0,4.25,1
34301,82.0,4.0,1
34302,61.0,3.25,1
34303,89.0,4.0,1
34304,66.0,3.5,1
34305,70.0,4.25,1
34317,72.0,4.0,1
34318,74.0,4.0,1
34319,51.0,2.0,0
34320,81.0,4.5,1
34321,48.0,2.0,0
34322,86.0,4.25,1
34323,46.0,2.0,0
34324,71.0,4.25,1
34325,72.0,3.5,1
34335,55.0,2.0,0
34336,74.0,4.5,1
34337,60.0,2.75,1
34338,70.0,4.5,1
34339,58.0,4.0,1
34340,79.0,4.25,1
34341,44.0,2.0,0
34342,76.0,4.75,1
34343,72.0,3.5,1
34350,47.0,2.5,0
34351,85.0,4.0,1
34352,43.0,2.0,0
34353,75.0,4.0,1
34354,57.0,3.5,1
34355,87.0,4.5,1
34356,40.0,1.75,0
34357,77.0,4.25,1
34358,62.0,2.5,0
34359,73.0,4.5,1
34366,77.0,3.75,1
34367,58.0,2.75,0
34368,73.0,3.75,1
34369,69.0,4.5,1
34370,61.0,2.5,0
34371,70.0,4.5,1
34372,57.0,3.0,1
34373,79.0,4.5,1
34374,53.0,2.0,0
34375,75.0,4.5,1
34385,75.0,4.5,1
34386,68.0,4.0,1
34387,54.0,2.5,0
34388,74.0,4.5,1
34389,53.0,2.0,0
34390,77.0,3.5,1
34391,61.0,2.75,1
34392,82.0,4.0,1
34393,43.0,1.75,0
34394,83.0,4.5,1
34404,55.0,2.0,0
34405,82.0,4.5,1
34406,48.0,1.75,0
34407,72.0,4.5,1
34408,73.0,4.0,1
34409,51.0,2.0,0
34410,74.0,4.25,1
34411,68.0,3.25,1
34412,78.0,4.25,1
34413,60.0,3.5,1
34430,24.0,4.0,1
34433,49.0,2.5,0
34434,83.0,4.0,1
34435,70.0,4.33,1
34437,82.0,4.0,1
34438,74.0,4.0,1
34439,80.0,4.0,1
34440,39.0,2.0,0
34441,80.0,4.5,1
34442,44.0,2.0,0
34452,65.0,4.0,1
34453,73.0,4.0,1
34454,66.0,4.0,1
34455,71.0,3.5,1
34456,74.0,3.75,1
34457,66.0,3.5,1
34458,76.0,4.25,1
34459,51.0,2.5,0
34460,82.0,4.25,1
34461,51.0,2.0,0
34478,90.0,3.5,1
34480,81.0,4.5,1
34481,44.0,2.0,0
34482,81.0,4.75,1
34483,54.0,2.5,0
34484,73.0,4.25,1
34485,46.0,1.5,0
34486,72.0,3.5,1
34487,69.0,3.25,1
34488,59.0,4.25,1
34489,62.0,2.0,0
34499,76.0,4.25,1
34500,45.0,1.75,0
34501,80.0,4.25,1
34502,64.0,4.0,1
34503,78.0,3.75,1
34504,50.0,2.0,0
34505,83.0,3.75,1
34506,40.0,1.75,0
34507,87.0,4.5,1
34508,40.0,1.5,0
34510,73.0,4.0,1
34526,76.0,4.0,1
34527,61.0,3.0,1
34528,75.0,4.5,1
34529,47.0,2.0,0
34530,76.0,3.5,1
34531,59.0,1.75,0
34532,69.0,4.5,1
34533,72.0,3.5,1
34534,79.0,4.5,1
34535,51.0,2.5,0
34536,71.0,4.25,1
34547,41.0,2.25,0
34548,91.0,4.25,1
34549,46.0,1.75,0
34550,71.0,3.0,1
34551,74.0,3.25,1
34552,50.0,1.75,0
34553,83.0,4.5,1
34554,54.0,2.0,0
34555,77.0,4.5,1
34556,59.0,2.0,0
34557,66.0,4.0,1
34558,77.0,3.5,1
34582,76.0,4.5,1
34583,54.0,2.75,0
34584,76.0,4.0,1
34585,55.0,2.5,0
34586,75.0,4.5,1
34587,47.0,2.0,0
34588,78.0,3.5,1
34589,54.0,2.0,0
34590,77.0,4.0,1
34591,68.0,4.0,1
34592,53.0,2.5,0
34593,74.0,4.0,1
34615,75.0,2.0,0
34616,64.0,4.0,1
34617,76.0,4.25,1
34618,45.0,1.75,0
34619,77.0,5.0,1
34620,52.0,2.25,0
34621,81.0,4.25,1
34622,51.0,2.0,0
34623,75.0,5.25,1
34624,50.0,2.0,0
34625,85.0,4.0,1
34626,72.0,3.5,1
34647,73.0,3.75,1
34648,69.0,3.75,1
34649,50.0,2.0,0
34650,86.0,5.0,1
34651,38.0,2.0,0
34652,78.0,3.75,1
34653,53.0,2.0,0
34654,78.0,4.0,1
34655,42.0,2.0,0
34656,89.0,4.5,1
34657,48.0,1.75,0
34675,69.0,3.75,1
34676,71.0,4.0,1
34677,78.0,4.0,1
34678,44.0,3.25,1
34679,81.0,4.25,1
34680,75.0,4.0,1
34681,73.0,3.5,1
34682,68.0,3.5,1
34683,78.0,4.0,1
34684,66.0,4.5,1
34710,70.0,3.25,1
34711,69.0,4.0,1
34712,73.0,4.0,1
34713,65.0,3.75,1
34714,77.0,3.5,1
34715,47.0,2.5,0
34716,85.0,3.5,1
34717,55.0,1.75,0
34718,79.0,3.5,1
34719,49.0,1.75,0
34720,83.0,3.5,1
34730,48.0,2.0,0
34731,79.0,4.5,1
34732,65.0,3.5,1
34733,67.0,4.0,1
34734,71.0,4.0,1
34735,54.0,2.25,0
34736,80.0,4.25,1
34737,47.0,2.5,0
34738,72.0,4.5,1
34739,74.0,4.0,1
34740,57.0,2.25,0
34755,113.0,4.0,1
34756,80.0,4.25,1
34757,60.0,2.75,1
34758,68.0,4.0,1
34759,73.0,4.0,1
34760,67.0,4.0,1
34761,69.0,4.0,1
34762,52.0,2.0,0
34763,77.0,4.0,1
34764,63.0,4.25,1
34765,79.0,4.5,1
34766,66.0,3.5,1
34784,82.0,4.0,1
34785,38.0,2.5,0
34786,73.0,4.0,1
34787,52.0,2.0,0
34788,70.0,4.5,1
34789,78.0,4.0,1
34790,48.0,2.0,0
34791,84.0,4.5,1
34793,82.0,4.25,1
34794,47.0,2.0,0
34795,76.0,3.75,1
34807,76.0,4.25,1
34808,48.0,2.5,0
34809,75.0,4.5,1
34810,41.0,2.0,0
34811,87.0,4.25,1
34812,40.0,1.75,0
34813,79.0,4.5,1
34814,55.0,1.75,0
34815,86.0,4.5,1
34816,37.0,1.75,0
34817,82.0,4.0,1
34818,45.0,2.0,0
34829,50.0,2.5,0
34830,75.0,4.0,1
34831,54.0,2.5,0
34832,76.0,2.5,1
34833,71.0,3.75,1
34834,75.0,3.5,1
34835,65.0,3.75,1
34836,70.0,4.5,1
34837,72.0,3.75,1
34838,72.0,4.5,1
34839,51.0,1.75,0
34857,69.0,3.75,1
34858,54.0,1.75,0
34859,83.0,4.0,1
34860,44.0,1.75,0
34861,76.0,4.25,1
34862,65.0,2.0,0
34863,66.0,3.5,1
34864,69.0,3.0,1
34865,81.0,4.25,1
34866,48.0,1.75,0
34867,76.0,4.5,1
34882,61.0,3.5,1
34883,82.0,2.75,1
34884,67.0,2.0,0
34885,69.0,4.25,1
34886,84.0,4.0,1
34887,39.0,2.0,0
34888,82.0,4.25,1
34889,60.0,2.0,0
34890,81.0,4.75,1
34891,40.0,1.75,0
34892,85.0,4.75,1
34893,47.0,1.75,0
34925,72.0,4.0,1
34926,66.0,3.25,1
34927,72.0,3.5,1
34928,70.0,3.5,1
34929,73.0,3.5,1
34930,44.0,2.0,0
34931,89.0,4.5,1
34932,54.0,1.75,0
34933,77.0,4.5,1
34934,45.0,1.75,0
34935,74.0,4.5,1
34936,57.0,2.0,0
34949,95.0,4.0,1
34950,38.0,1.5,0
34951,73.0,4.0,1
34952,67.0,2.5,0
34953,69.0,4.0,1
34954,73.0,3.5,1
34955,69.0,4.0,1
34956,68.0,3.5,1
34957,73.0,4.0,1
34958,72.0,4.25,1
34959,48.0,2.0,0
34970,75.0,4.0,1
34971,51.0,2.0,0
34972,75.0,4.0,1
34973,70.0,4.0,1
34974,79.0,3.5,1
34975,63.0,3.75,1
34976,70.0,3.75,1
34977,60.0,2.0,0
34978,79.0,3.5,1
34979,49.0,2.0,0
34980,74.0,4.0,1
35002,77.0,3.25,1
35003,67.0,4.0,1
35004,63.0,3.0,1
35005,65.0,3.75,1
35006,67.0,3.0,1
35007,76.0,4.25,1
35008,57.0,2.25,0
35009,74.0,4.25,1
35010,59.0,2.25,0
35011,65.0,3.75,1
35012,71.0,3.0,1
35035,76.0,4.0,1
35036,80.0,3.5,1
35037,63.0,3.0,1
35038,76.0,4.0,1
35039,60.0,2.0,0
35040,73.0,4.0,1
35041,54.0,2.0,0
35042,75.0,4.0,1
35043,50.0,2.0,0
35044,78.0,4.5,1
35045,49.0,2.0,0
35060,55.0,2.25,0
35061,78.0,2.75,1
35062,44.0,2.0,0
35063,75.0,4.25,1
35064,71.0,3.75,1
35065,69.0,3.25,1
35066,54.0,2.0,0
35067,69.0,4.25,1
35068,70.0,3.5,1
35069,69.0,3.5,1
35070,44.0,1.75,0
35092,86.0,4.25,1
35093,46.0,2.0,0
35094,73.0,3.25,1
35095,67.0,4.0,1
35096,69.0,4.25,1
35097,53.0,2.5,0
35098,72.0,4.5,1
35099,74.0,4.0,1
35100,71.0,4.25,1
35101,67.0,4.25,1
35102,76.0,3.0,1
35118,50.0,2.0,0
35119,77.0,4.5,1
35120,63.0,2.0,0
35121,81.0,4.25,1
35122,44.0,2.0,0
35123,87.0,4.5,1
35124,49.0,2.0,0
35125,72.0,4.25,1
35126,71.0,3.75,1
35127,76.0,3.75,1
35128,70.0,3.75,1
35145,70.0,3.5,1
35146,78.0,4.25,1
35147,53.0,2.0,0
35148,70.0,4.5,1
35149,70.0,3.0,1
35150,73.0,3.75,1
35151,59.0,2.0,0
35152,78.0,4.0,1
35153,53.0,1.75,0
35154,70.0,4.25,1
35169,82.0,4.0,1
35170,43.0,2.0,0
35171,80.0,4.0,1
35172,59.0,2.0,0
35173,69.0,4.25,1
35174,70.0,3.75,1
35175,85.0,4.25,1
35176,75.0,4.25,1
35177,64.0,4.25,1
35178,79.0,4.0,1
35179,46.0,1.75,0
35194,53.0,3.0,1
35196,66.0,3.5,1
35197,83.0,3.5,1
35198,75.0,4.25,1
35199,50.0,1.75,0
35200,74.0,4.5,1
35201,69.0,3.5,1
35202,72.0,3.75,1
35203,70.0,4.25,1
35204,78.0,3.75,1
35205,47.0,2.75,0
35219,69.0,4.25,1
